IdHogar;IdPersona;IdViaje;Edad;NivelEducativo;Sexo;Barrio;Estrato;CantidadHogares;TotalPersonas;RangoIngresos;TotalVehiculos;Municipio;Aplicacion;ModoPrincipal;Localidad;TipoVehiculo;DesplazamientoOrigen;Coordenadas_origen;DesplazamientoDestino;Cluster
20316;20316-2;20316-2-1;60;SEC-COM;Mujer;PARAÃ?SO;1;2;6;No sabe - No responde;0;BOGOTA, D.C;Uber ;A pie;CIUDAD BOLIVAR;No tiene vehículo;CIUDAD BOLIVAR;4°32?10?N 74°08?20?O;CIUDAD BOLIVAR;cluster_0
20316;20316-2;20316-2-3;60;SEC-COM;Mujer;PARAÃ?SO;1;2;6;No sabe - No responde;0;BOGOTA, D.C;Uber ;A pie;CIUDAD BOLIVAR;No tiene vehículo;CIUDAD BOLIVAR;4°32?10?N 74°08?20?O;CIUDAD BOLIVAR;cluster_0
20354;20354-2;20354-2-2;29;TEC-COM;Hombre;TINTAL;2;1;7;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;SITP Zonal;SUBA;No tiene vehículo;SUBA;;KENNEDY;cluster_0
20354;20354-2;20354-2-1;29;TEC-COM;Hombre;TINTAL;2;1;7;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;SITP Zonal;KENNEDY;No tiene vehículo;KENNEDY;;SUBA;cluster_0
20356;20356-2;20356-2-1;36;MED-COM;Mujer;TINTAL;2;1;6;$ 2.500.001 - $ 3.500.000;2;BOGOTA, D.C;Uber ;SITP Zonal;KENNEDY;Carro y Moto;KENNEDY;;SUBA;cluster_0
20356;20356-2;20356-2-2;36;MED-COM;Mujer;TINTAL;2;1;6;$ 2.500.001 - $ 3.500.000;2;BOGOTA, D.C;Uber ;TransMilenio;SUBA;Carro y Moto;SUBA;;KENNEDY;cluster_0
20359;20359-2;20359-2-4;46;POS-COM;Mujer;PONTEVEDRA POTOSI;5;1;7;$ 1.500.001 - $ 2.000.000;2;BOGOTA, D.C;Uber ;Auto;\N;No tiene vehículo;\N;;SUBA;cluster_0
20359;20359-2;20359-2-2;46;POS-COM;Mujer;PONTEVEDRA POTOSI;5;1;7;$ 1.500.001 - $ 2.000.000;2;BOGOTA, D.C;Uber ;TransMilenio;\N;No tiene vehículo;\N;;ANTONIO NARINO;cluster_0
20359;20359-2;20359-2-3;46;POS-COM;Mujer;PONTEVEDRA POTOSI;5;1;7;$ 1.500.001 - $ 2.000.000;2;BOGOTA, D.C;Uber ;TransMilenio;ANTONIO NARINO;No tiene vehículo;ANTONIO NARINO;4°35?30?N 74°06?23?O;\N;cluster_0
20359;20359-2;20359-2-1;46;POS-COM;Mujer;PONTEVEDRA POTOSI;5;1;7;$ 1.500.001 - $ 2.000.000;2;BOGOTA, D.C;Uber ;Auto;SUBA;No tiene vehículo;SUBA;;\N;cluster_0
20359;20359-2;20359-2-5;46;POS-COM;Mujer;PONTEVEDRA POTOSI;5;1;7;$ 1.500.001 - $ 2.000.000;2;BOGOTA, D.C;Uber ;Transporte informal;SUBA;No tiene vehículo;SUBA;;CHAPINERO;cluster_0
20359;20359-2;20359-2-6;46;POS-COM;Mujer;PONTEVEDRA POTOSI;5;1;7;$ 1.500.001 - $ 2.000.000;2;BOGOTA, D.C;Uber ;TransMilenio;CHAPINERO;No tiene vehículo;CHAPINERO;4°38?45?N 74°03?48?O;SUBA;cluster_0
20361;20361-2;20361-2-1;31;UNI-COM;Mujer;ZONA FRANCA;2;1;6;Mas de $ 9.000.000;1;BOGOTA, D.C;Cabify ;SITP Provisional;FONTIBON;Moto;FONTIBON;;\N;cluster_0
20361;20361-2;20361-2-2;31;UNI-COM;Mujer;ZONA FRANCA;2;1;6;Mas de $ 9.000.000;1;BOGOTA, D.C;Cabify ;SITP Provisional;\N;Moto;\N;;FONTIBON;cluster_0
20362;20362-2;20362-2-1;28;MED-COM;Mujer;PUEBLO NUEVO;2;1;7;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;Intermunicipal;FONTIBON;No tiene vehículo;FONTIBON;;KENNEDY;cluster_0
20362;20362-2;20362-2-2;28;MED-COM;Mujer;PUEBLO NUEVO;2;1;7;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;Intermunicipal;KENNEDY;No tiene vehículo;KENNEDY;;FONTIBON;cluster_0
2038;2038-2;3/02/2038;28;MED-IN;Mujer;DIVINO NIÃ‘O;1;2;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;CIUDAD BOLIVAR;No tiene vehículo;CIUDAD BOLIVAR;4°32?10?N 74°08?20?O;CIUDAD BOLIVAR;cluster_0
2038;2038-2;2/02/2038;28;MED-IN;Mujer;DIVINO NIÃ‘O;1;2;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;SITP Zonal;PUENTE ARANDA;No tiene vehículo;PUENTE ARANDA;;CIUDAD BOLIVAR;cluster_0
2038;2038-2;1/02/2038;28;MED-IN;Mujer;DIVINO NIÃ‘O;1;2;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;SITP Zonal;CIUDAD BOLIVAR;No tiene vehículo;CIUDAD BOLIVAR;4°32?10?N 74°08?20?O;PUENTE ARANDA;cluster_0
20424;20424-2;20424-2-2;57;MED-COM;Mujer;LOS ANGELES;3;1;6;$ 2.500.001 - $ 3.500.000;1;BOGOTA, D.C;Uber ;Intermunicipal;UPR;Carro;UPR;;PUENTE ARANDA;cluster_0
20424;20424-2;20424-2-1;57;MED-COM;Mujer;LOS ANGELES;3;1;6;$ 2.500.001 - $ 3.500.000;1;BOGOTA, D.C;Uber ;Intermunicipal;PUENTE ARANDA;Carro;PUENTE ARANDA;;UPR;cluster_0
20450;20450-2;20450-2-2;42;PRI-COM;Sin Dato;BRISAS;2;1;7;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;;Transporte informal;\N;No tiene vehículo;\N;;\N;cluster_0
20450;20450-2;20450-2-1;42;PRI-COM;Sin Dato;BRISAS;2;1;7;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;;Transporte informal;\N;No tiene vehículo;\N;;\N;cluster_0
20467;20467-2;20467-2-2;25;SEC-IN;Hombre;PORTAL DEL DIVINO;1;1;8;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;SITP Provisional;CIUDAD BOLIVAR;No tiene vehículo;CIUDAD BOLIVAR;4°32?10?N 74°08?20?O;USME;cluster_0
20467;20467-2;20467-2-1;25;SEC-IN;Hombre;PORTAL DEL DIVINO;1;1;8;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;SITP Provisional;USME;No tiene vehículo;USME;;CIUDAD BOLIVAR;cluster_0
2055;2055-2;2/02/2055;43;POS-COM;Mujer;VILLA DEL RIO;3;1;6;$4.900.001 - $ 6.800.000;1;BOGOTA, D.C;Cabify ;Transporte publico individual;PUENTE ARANDA;Camioneta;PUENTE ARANDA;;SUBA;cluster_0
2055;2055-2;3/02/2055;43;POS-COM;Mujer;VILLA DEL RIO;3;1;6;$4.900.001 - $ 6.800.000;1;BOGOTA, D.C;Uber ;TransMilenio;SUBA;Camioneta;SUBA;;BOSA;cluster_0
2055;2055-2;1/02/2055;43;POS-COM;Mujer;VILLA DEL RIO;3;1;6;$4.900.001 - $ 6.800.000;1;BOGOTA, D.C;Cabify ;Transporte publico individual;BOSA;Camioneta;BOSA;4°37?01?N 74°11?24?O;PUENTE ARANDA;cluster_0
20557;20557-2;20557-2-3;44;MED-COM;Mujer;CIUDADELA COLSUBSIDIO;3;1;6;$ 2.500.001 - $ 3.500.000;1;BOGOTA, D.C;Cabify ;Auto;RAFAEL URIBE URIBE;Camioneta;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;TEUSAQUILLO;cluster_0
20557;20557-2;20557-2-2;44;MED-COM;Mujer;CIUDADELA COLSUBSIDIO;3;1;6;$ 2.500.001 - $ 3.500.000;1;BOGOTA, D.C;Cabify ;Auto;\N;Camioneta;\N;;RAFAEL URIBE URIBE;cluster_0
20557;20557-2;20557-2-1;44;MED-COM;Mujer;CIUDADELA COLSUBSIDIO;3;1;6;$ 2.500.001 - $ 3.500.000;1;BOGOTA, D.C;Cabify ;Auto;ENGATIVA;Camioneta;ENGATIVA;;\N;cluster_0
20557;20557-2;20557-2-4;44;MED-COM;Mujer;CIUDADELA COLSUBSIDIO;3;1;6;$ 2.500.001 - $ 3.500.000;1;BOGOTA, D.C;Cabify ;Auto;TEUSAQUILLO;Camioneta;TEUSAQUILLO;;ENGATIVA;cluster_0
20597;20597-2;20597-2-1;25;UNI-IN;Hombre;NO SABE;3;1;6;$ 2.500.001 - $ 3.500.000;1;SOPO;Uber ;Otro;UPR;Carro;SOPO;;\N;cluster_0
20597;20597-2;20597-2-2;25;UNI-IN;Hombre;NO SABE;3;1;6;$ 2.500.001 - $ 3.500.000;1;SOPO;Uber ;Otro;\N;Carro;\N;;SOPO;cluster_0
2063;2063-2;4/02/2063;30;PRI-IN;Mujer;MARIA PAZ;2;5;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;A pie;KENNEDY;Carro;KENNEDY;;KENNEDY;cluster_0
2063;2063-2;3/02/2063;30;PRI-IN;Mujer;MARIA PAZ;2;5;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;A pie;KENNEDY;Carro;KENNEDY;;KENNEDY;cluster_0
2063;2063-2;1/02/2063;30;PRI-IN;Mujer;MARIA PAZ;2;5;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;A pie;KENNEDY;Carro;KENNEDY;;KENNEDY;cluster_0
2063;2063-2;2/02/2063;30;PRI-IN;Mujer;MARIA PAZ;2;5;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;A pie;KENNEDY;Carro;KENNEDY;;KENNEDY;cluster_0
20686;20686-2;20686-2-1;21;MED-COM;Mujer;BRICEÃ‘O;2;1;6;$828.117 - $ 1.500.000;0;SOPO;Uber ;A pie;UPR;No tiene vehículo;SOPO;;SOPO;cluster_0
20686;20686-2;20686-2-2;21;MED-COM;Mujer;BRICEÃ‘O;2;1;6;$828.117 - $ 1.500.000;0;SOPO;Uber ;A pie;UPR;No tiene vehículo;SOPO;;SOPO;cluster_0
20765;20765-2;20765-2-1;62;MED-COM;Mujer;BARCELONA;3;1;7;$ 1.500.001 - $ 2.000.000;1;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;Moto;SAN CRISTOBAL;4°33?53?N 74°05?00?O;SAN CRISTOBAL;cluster_0
20765;20765-2;20765-2-2;62;MED-COM;Mujer;BARCELONA;3;1;7;$ 1.500.001 - $ 2.000.000;1;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;Moto;SAN CRISTOBAL;4°33?53?N 74°05?00?O;SAN CRISTOBAL;cluster_0
20811;20811-2;20811-2-3;32;PRI-COM;Mujer;LA SIERRA SUR ORIENTAL;1;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;SITP Provisional;\N;No tiene vehículo;\N;;RAFAEL URIBE URIBE;cluster_0
20811;20811-2;20811-2-2;32;PRI-COM;Mujer;LA SIERRA SUR ORIENTAL;1;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;SITP Provisional;SAN CRISTOBAL;No tiene vehículo;SAN CRISTOBAL;4°33?53?N 74°05?00?O;\N;cluster_0
20811;20811-2;20811-2-1;32;PRI-COM;Mujer;LA SIERRA SUR ORIENTAL;1;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;SITP Zonal;RAFAEL URIBE URIBE;No tiene vehículo;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;SAN CRISTOBAL;cluster_0
20858;20858-2;20858-2-4;28;PRI-COM;Mujer;LA CABAÃ‘A;3;7;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;ENGATIVA;No tiene vehículo;ENGATIVA;;ENGATIVA;cluster_0
20858;20858-2;20858-2-1;28;PRI-COM;Mujer;LA CABAÃ‘A;3;7;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;ENGATIVA;No tiene vehículo;ENGATIVA;;CHAPINERO;cluster_0
20858;20858-2;20858-2-6;28;PRI-COM;Mujer;LA CABAÃ‘A;3;7;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;ENGATIVA;No tiene vehículo;ENGATIVA;;ENGATIVA;cluster_0
20858;20858-2;20858-2-5;28;PRI-COM;Mujer;LA CABAÃ‘A;3;7;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;ENGATIVA;No tiene vehículo;ENGATIVA;;ENGATIVA;cluster_0
20858;20858-2;20858-2-3;28;PRI-COM;Mujer;LA CABAÃ‘A;3;7;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;ENGATIVA;No tiene vehículo;ENGATIVA;;ENGATIVA;cluster_0
20858;20858-2;20858-2-2;28;PRI-COM;Mujer;LA CABAÃ‘A;3;7;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;CHAPINERO;No tiene vehículo;CHAPINERO;4°38?45?N 74°03?48?O;ENGATIVA;cluster_0
20894;20894-2;20894-2-2;20;SEC-COM;Hombre;BARRIOS UNIDOS;3;6;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;BARRIOS UNIDOS;No tiene vehículo;BARRIOS UNIDOS;;BARRIOS UNIDOS;cluster_0
20894;20894-2;20894-2-1;20;SEC-COM;Hombre;BARRIOS UNIDOS;3;6;6;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;BARRIOS UNIDOS;No tiene vehículo;BARRIOS UNIDOS;;BARRIOS UNIDOS;cluster_0
20907;20907-2;20907-2-1;50;SEC-IN;Sin Dato;CIUDAD JARDÃ?N SUR;3;1;6;$ 2.000.001 - $ 2.500.000;2;BOGOTA, D.C;Uber ;Intermunicipal;ANTONIO NARINO;Moto;ANTONIO NARINO;4°35?30?N 74°06?23?O;ANTONIO NARINO;cluster_0
20907;20907-2;20907-2-2;50;SEC-IN;Sin Dato;CIUDAD JARDÃ?N SUR;3;1;6;$ 2.000.001 - $ 2.500.000;2;BOGOTA, D.C;Uber ;A pie;ANTONIO NARINO;Moto;ANTONIO NARINO;4°35?30?N 74°06?23?O;ANTONIO NARINO;cluster_0
20915;20915-2;20915-2-3;65;PRI-COM;Mujer;LA FRAGUA;3;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;ANTONIO NARINO;No tiene vehículo;ANTONIO NARINO;4°35?30?N 74°06?23?O;PUENTE ARANDA;cluster_0
20915;20915-2;20915-2-4;65;PRI-COM;Mujer;LA FRAGUA;3;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;PUENTE ARANDA;No tiene vehículo;PUENTE ARANDA;;ANTONIO NARINO;cluster_0
20915;20915-2;20915-2-1;65;PRI-COM;Mujer;LA FRAGUA;3;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;ANTONIO NARINO;No tiene vehículo;ANTONIO NARINO;4°35?30?N 74°06?23?O;\N;cluster_0
20915;20915-2;20915-2-2;65;PRI-COM;Mujer;LA FRAGUA;3;1;6;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;\N;No tiene vehículo;\N;;ANTONIO NARINO;cluster_0
21000;21000-2;21000-2-4;39;TEC-COM;Mujer;LAS PIEDRAS;2;1;6;$ 1.500.001 - $ 2.000.000;0;FACATATIVA;Uber ;A pie;\N;No tiene vehículo;\N;;FACATATIVA;cluster_0
21000;21000-2;21000-2-1;39;TEC-COM;Mujer;LAS PIEDRAS;2;1;6;$ 1.500.001 - $ 2.000.000;0;FACATATIVA;Uber ;Bicicleta;UPR;No tiene vehículo;FACATATIVA;;\N;cluster_0
21000;21000-2;21000-2-3;39;TEC-COM;Mujer;LAS PIEDRAS;2;1;6;$ 1.500.001 - $ 2.000.000;0;FACATATIVA;Uber ;A pie;UPR;No tiene vehículo;FACATATIVA;;\N;cluster_0
21000;21000-2;21000-2-2;39;TEC-COM;Mujer;LAS PIEDRAS;2;1;6;$ 1.500.001 - $ 2.000.000;0;FACATATIVA;Uber ;Bicicleta;\N;No tiene vehículo;\N;;FACATATIVA;cluster_0
21020;21020-2;21020-2-3;48;SEC-COM;Mujer;GRAN COLOMBIA;0;1;6;$ 2.000.001 - $ 2.500.000;1;CAJICA;Uber ;Bicicleta;UPR;Camioneta;CAJICA;4°55?00?N 74°01?30?O;CAJICA;cluster_0
21020;21020-2;21020-2-1;48;SEC-COM;Mujer;GRAN COLOMBIA;0;1;6;$ 2.000.001 - $ 2.500.000;1;CAJICA;Uber ;Bicicleta;UPR;Camioneta;CAJICA;4°55?00?N 74°01?30?O;CAJICA;cluster_0
21020;21020-2;21020-2-2;48;SEC-COM;Mujer;GRAN COLOMBIA;0;1;6;$ 2.000.001 - $ 2.500.000;1;CAJICA;Uber ;Bicicleta;UPR;Camioneta;CAJICA;4°55?00?N 74°01?30?O;CAJICA;cluster_0
21020;21020-2;21020-2-4;48;SEC-COM;Mujer;GRAN COLOMBIA;0;1;6;$ 2.000.001 - $ 2.500.000;1;CAJICA;Uber ;Bicicleta;UPR;Camioneta;CAJICA;4°55?00?N 74°01?30?O;CAJICA;cluster_0
21020;21020-2;21020-2-5;48;SEC-COM;Mujer;GRAN COLOMBIA;0;1;6;$ 2.000.001 - $ 2.500.000;1;CAJICA;Uber ;Bicicleta;UPR;Camioneta;CAJICA;4°55?00?N 74°01?30?O;CAJICA;cluster_0
21020;21020-2;21020-2-6;48;SEC-COM;Mujer;GRAN COLOMBIA;0;1;6;$ 2.000.001 - $ 2.500.000;1;CAJICA;Uber ;Bicicleta;UPR;Camioneta;CAJICA;4°55?00?N 74°01?30?O;CAJICA;cluster_0
2108;2108-2;1/02/2108;29;MED-COM;Hombre;VILLA ELISA;3;3;8;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;Bicicleta;USAQUEN;No tiene vehículo;USAQUEN;;SUBA;cluster_0
21085;21085-2;21085-2-2;24;UNI-IN;Hombre;ALCALÃ? SUR;3;1;7;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;KENNEDY;No tiene vehículo;KENNEDY;;PUENTE ARANDA;cluster_0
21085;21085-2;21085-2-1;24;UNI-IN;Hombre;ALCALÃ? SUR;3;1;7;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;PUENTE ARANDA;No tiene vehículo;PUENTE ARANDA;;KENNEDY;cluster_0
21089;21089-2;21089-2-2;60;PRI-COM;Mujer;LA ESPERANZA;1;1;6;$ 1.500.001 - $ 2.000.000;1;BOGOTA, D.C;Uber ;SITP Zonal;CHAPINERO;Moto;CHAPINERO;4°38?45?N 74°03?48?O;CHAPINERO;cluster_0
21089;21089-2;21089-2-1;60;PRI-COM;Mujer;LA ESPERANZA;1;1;6;$ 1.500.001 - $ 2.000.000;1;BOGOTA, D.C;Uber ;SITP Zonal;CHAPINERO;Moto;CHAPINERO;4°38?45?N 74°03?48?O;CHAPINERO;cluster_0
21113;21113-2;21113-2-1;48;MED-COM;Mujer;TOCARINDA;2;1;6;$ 3.500.001 - $ 4.900.000;0;TOCANCIPA;Uber ;Intermunicipal;UPR;No tiene vehículo;TOCANCIPA;;\N;cluster_0
21113;21113-2;21113-2-2;48;MED-COM;Mujer;TOCARINDA;2;1;6;$ 3.500.001 - $ 4.900.000;0;TOCANCIPA;Uber ;Intermunicipal;\N;No tiene vehículo;\N;;TOCANCIPA;cluster_0
21140;21140-2;21140-2-1;70;PRI-COM;Mujer;ZONA FRANCA;2;1;7;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;A pie;FONTIBON;No tiene vehículo;FONTIBON;;FONTIBON;cluster_0
21156;21156-2;21156-2-2;61;UNI-COM;Mujer;SANTA ANA SUR;3;1;7;$ 3.500.001 - $ 4.900.000;1;BOGOTA, D.C;Uber ;TransMilenio;TUNJUELITO;Carro;TUNJUELITO;;SAN CRISTOBAL;cluster_0
21156;21156-2;21156-2-1;61;UNI-COM;Mujer;SANTA ANA SUR;3;1;7;$ 3.500.001 - $ 4.900.000;1;BOGOTA, D.C;Uber ;SITP Zonal;SAN CRISTOBAL;Carro;SAN CRISTOBAL;4°33?53?N 74°05?00?O;TUNJUELITO;cluster_0
21166;21166-2;21166-2-2;32;PRI-IN;Mujer;ENTRADA LAS MONJAS LIBERTADORES;2;1;8;$ 2.500.001 - $ 3.500.000;0;COTA;Uber ;Bicicleta;\N;No tiene vehículo;\N;;COTA;cluster_0
21166;21166-2;21166-2-1;32;PRI-IN;Mujer;ENTRADA LAS MONJAS LIBERTADORES;2;1;8;$ 2.500.001 - $ 3.500.000;0;COTA;Uber ;Bicicleta;UPR;No tiene vehículo;COTA;;\N;cluster_0
2117;2117-2;2/02/2117;36;TEC-IN;Mujer;EL CARMELO;2;1;7;$828.117 - $ 1.500.000;2;BOGOTA, D.C;Uber ;Otro;LOS MARTIRES;Carro y Moto;LOS MARTIRES;;KENNEDY;cluster_0
2117;2117-2;1/02/2117;36;TEC-IN;Mujer;EL CARMELO;2;1;7;$828.117 - $ 1.500.000;2;BOGOTA, D.C;Uber ;Auto;KENNEDY;Carro y Moto;KENNEDY;;LOS MARTIRES;cluster_0
21183;21183-2;21183-2-1;38;PRI-IN;Mujer;VILLA DIANA;1;1;6;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;USME;No tiene vehículo;USME;;\N;cluster_0
21183;21183-2;21183-2-2;38;PRI-IN;Mujer;VILLA DIANA;1;1;6;$ 1.500.001 - $ 2.000.000;0;BOGOTA, D.C;Uber ;A pie;\N;No tiene vehículo;\N;;USME;cluster_0
21208;21208-2;21208-2-2;21;SEC-COM;Hombre;PORVENIR;2;1;7;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;USME;No tiene vehículo;USME;;USME;cluster_0
21208;21208-2;21208-2-1;21;SEC-COM;Hombre;PORVENIR;2;1;7;$828.117 - $ 1.500.000;0;BOGOTA, D.C;Uber ;A pie;USME;No tiene vehículo;USME;;USME;cluster_0
21216;21216-2;21216-2-1;58;MED-COM;Mujer;TINTAL;2;1;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;TransMilenio;KENNEDY;Moto;KENNEDY;;SUBA;cluster_0
21216;21216-2;21216-2-3;58;MED-COM;Mujer;TINTAL;2;1;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;SITP Zonal;KENNEDY;Moto;KENNEDY;;PUENTE ARANDA;cluster_0
21216;21216-2;21216-2-2;58;MED-COM;Mujer;TINTAL;2;1;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;TransMilenio;SUBA;Moto;SUBA;;KENNEDY;cluster_0
21216;21216-2;21216-2-4;58;MED-COM;Mujer;TINTAL;2;1;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;TransMilenio;PUENTE ARANDA;Moto;PUENTE ARANDA;;KENNEDY;cluster_0
2134;2134-2;4/02/2134;39;TEC-COM;Mujer;URBANIZACION SANTA LUCIA SUR;3;1;7;$ 3.500.001 - $ 4.900.000;1;BOGOTA, D.C;Uber ;Transporte publico individual;\N;Moto;\N;;RAFAEL URIBE URIBE;cluster_0
2134;2134-2;3/02/2134;39;TEC-COM;Mujer;URBANIZACION SANTA LUCIA SUR;3;1;7;$ 3.500.001 - $ 4.900.000;1;BOGOTA, D.C;Uber ;Transporte publico individual;RAFAEL URIBE URIBE;Moto;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;\N;cluster_0
2134;2134-2;1/02/2134;39;TEC-COM;Mujer;URBANIZACION SANTA LUCIA SUR;3;1;7;$ 3.500.001 - $ 4.900.000;1;BOGOTA, D.C;Uber ;A pie;RAFAEL URIBE URIBE;Moto;RAFAEL URIBE URIBE;4°34?47?N 74°07?03?O;TUNJUELITO;cluster_0
2134;2134-2;2/02/2134;39;TEC-COM;Mujer;URBANIZACION SANTA LUCIA SUR;3;1;7;$ 3.500.001 - $ 4.900.000;1;BOGOTA, D.C;Uber ;A pie;TUNJUELITO;Moto;TUNJUELITO;;RAFAEL URIBE URIBE;cluster_0
2143;2143-2;1/02/2143;30;TEC-COM;Sin Dato;DIVINO NIÃ‘O;1;1;7;$ 0 - $ 828.116;0;BOGOTA, D.C;Cabify ;Otro;CIUDAD BOLIVAR;No tiene vehículo;CIUDAD BOLIVAR;4°32?10?N 74°08?20?O;\N;cluster_0
2143;2143-2;2/02/2143;30;TEC-COM;Sin Dato;DIVINO NIÃ‘O;1;1;7;$ 0 - $ 828.116;0;BOGOTA, D.C;Cabify ;Otro;\N;No tiene vehículo;\N;;CIUDAD BOLIVAR;cluster_0
21448;21448-2;21448-2-2;27;MED-COM;Hombre;REFUGIO;1;1;8;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;SITP Provisional;CANDELARIA;No tiene vehículo;CANDELARIA;4°35?30?N 74°04?27?O;USME;cluster_0
21448;21448-2;21448-2-1;27;MED-COM;Hombre;REFUGIO;1;1;8;$ 0 - $ 828.116;0;BOGOTA, D.C;Uber ;SITP Provisional;USME;No tiene vehículo;USME;;CANDELARIA;cluster_0
21459;21459-2;21459-2-2;30;TEC-COM;Mujer;DANUBIO AZUL;1;1;6;$ 1.500.001 - $ 2.000.000;1;BOGOTA, D.C;Uber ;A pie;SAN CRISTOBAL;Moto;SAN CRISTOBAL;4°33?53?N 74°05?00?O;USME;cluster_0
21459;21459-2;21459-2-1;30;TEC-COM;Mujer;DANUBIO AZUL;1;1;6;$ 1.500.001 - $ 2.000.000;1;BOGOTA, D.C;Uber ;A pie;USME;Moto;USME;;SAN CRISTOBAL;cluster_0
21480;21480-2;21480-2-1;46;SEC-COM;Mujer;VILLA DE LOS ALPES;2;1;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;TransMilenio;SAN CRISTOBAL;Moto;SAN CRISTOBAL;4°33?53?N 74°05?00?O;\N;cluster_0
21480;21480-2;21480-2-3;46;SEC-COM;Mujer;VILLA DE LOS ALPES;2;1;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;TransMilenio;LOS MARTIRES;Moto;LOS MARTIRES;;SAN CRISTOBAL;cluster_0
21480;21480-2;21480-2-2;46;SEC-COM;Mujer;VILLA DE LOS ALPES;2;1;7;$828.117 - $ 1.500.000;1;BOGOTA, D.C;Uber ;TransMilenio;\N;Moto;\N;;LOS MARTIRES;cluster_0
21501;21501-2;21501-2-2;66;PRI-COM;Mujer;CAFAM;3;1;8;$ 2.000.001 - $ 2.500.000;0;BOGOTA, D.C;Uber ;A pie;\N;No tiene vehículo;\N;;SUBA;cluster_0
21501;21501-2;21501-2-1;66;PRI-COM;Mujer;CAFAM;3;1;8;$ 2.000.001 - $ 2.500.000;0;BOGOTA, D.C;Uber ;A pie;SUBA;No tiene vehículo;SUBA;;\N;cluster_0
21505;21505-2;21505-2-2;56;TEC-COM;Mujer;CENTRO;2;1;8;$ 2.000.001 - $ 2.500.000;2;COTA;Uber ;Auto;UPR;Camioneta;COTA;;COTA;cluster_0
21505;21505-2;21505-2-1;56;TEC-COM;Mujer;CENTRO;2;1;8;$ 2.000.001 - $ 2.500.000;2;COTA;Uber ;Auto;UPR;Camioneta;COTA;;COTA;cluster_0
21505;21505-2;21505-2-3;56;TEC-COM;Mujer;CENTRO;2;1;8;$ 2.000.001 - $ 2.500.000;2;COTA;Uber ;Auto;UPR;Camioneta;COTA;;COTA;cluster_0
